法人番号,法人名,郵便番号,本社所在地,資本金,従業員数,設立年月日,創業年,最終更新日
9010001161294,株式会社カテノイド,1040033.0,東京都中央区新川１丁目２番１２号,,,2014-06-16,,2022-04-01 00:00:00+09:00
8010001161262,株式会社シエンス,1030023.0,東京都中央区日本橋本町２丁目２番２号,,,2014-06-16,,2018-04-13 00:00:00+09:00
5010601046361,株式会社ＪＳＣグローバル,1040033.0,東京都中央区新川２丁目２５−１３−１０４号,,,2014-06-18,,2024-08-16 00:00:00+09:00
6010401112593,株式会社ＴＯＫＩ,1500021.0,東京都渋谷区恵比寿西１丁目３３番６号,,7.0,2014-06-18,,2020-04-02 00:00:00+09:00
6011001100699,クラボーンエンヂニアリング株式会社,1520023.0,東京都目黒区八雲２丁目２３番１９号,,,2014-06-20,,2015-10-28 00:00:00+09:00
7011001100698,ＶＩＳＩＴＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ株式会社,1060032.0,東京都港区六本木６丁目１０番１号六本木ヒルズ森タワー１７階,,38.0,2014-06-20,,2022-12-01 00:00:00+09:00
3010401112654,ＶＰＯＮ　ＪＡＰＡＮ株式会社,1510051.0,東京都渋谷区千駄ヶ谷３丁目１５番７号ＡＭＢＲＥ６階,,,2014-06-23,,2025-01-17 00:00:00+09:00
8010401112716,株式会社テーブルクロス,1510051.0,東京都渋谷区千駄ヶ谷５丁目２７番５号リンクスクエア新宿Ｗｅｗｏｒｋ,,,2014-06-25,,2023-07-14 00:00:00+09:00
8010401112765,株式会社フィンベスト,1350023.0,東京都江東区平野３丁目２番６号木場パークビル２Ｆ,,,2014-06-30,,2019-01-09 00:00:00+09:00
1011101070467,イーピーエス株式会社,1620822.0,東京都新宿区下宮比町２番２３号,,3336.0,2014-07-01,,2022-09-06 00:00:00+09:00
2010701029608,株式会社ＳＡＶＩＥ,1020085.0,東京都千代田区六番町６−４ＬＨ番町スクエア５階,,,2014-07-01,,2019-08-27 00:00:00+09:00
9011101070476,株式会社ＭＯＺＵ,1600023.0,東京都新宿区西新宿３丁目１７番７号西新宿ＴＯＫビル,,,2014-07-01,,2019-11-06 00:00:00+09:00
5010403011836,ハートフロー・ジャパン合同会社,1050001.0,東京都港区虎ノ門４丁目３番１号城山トラストタワー３１階,,,2014-07-01,,2021-12-28 00:00:00+09:00
3010401112778,株式会社ＨＥＡＲＴ　ＣＡＴＣＨ,1410031.0,東京都品川区西五反田３丁目６番７号,,,2014-07-01,,2016-01-22 00:00:00+09:00
4011001100882,ナインアウト株式会社,1070052.0,東京都港区赤坂８丁目５番３２号,,,2014-07-02,,2025-07-02 00:00:00+09:00
3020001106667,株式会社ＶＩＶＩＤ　ＣＲＥＡＴＩＯＮＳ　ＪＡＰＡＮ,1500001.0,東京都渋谷区神宮前６丁目２３番４号,,,2014-07-02,,2023-06-02 00:00:00+09:00
3011101070507,政策デザイン株式会社,1600023.0,東京都新宿区西新宿６丁目５番１号新宿アイランドタワー２０階,,,2014-07-02,,2015-10-28 00:00:00+09:00
5010401112859,Ｔｏｋｙｏ　Ｐｒｏｐｅｒｔｉｅｓ株式会社,1060045.0,東京都港区麻布十番１丁目５番１０号,,,2014-07-02,,2015-10-26 00:00:00+09:00
3010001161589,株式会社トリムワーク,1110052.0,東京都台東区柳橋２丁目１４番２号,,,2014-07-02,,2021-08-23 00:00:00+09:00
3010001161630,ＲＥＡＤＹＦＯＲ株式会社,1020082.0,東京都千代田区一番町８住友不動産一番町ビル７階,,,2014-07-02,,2024-10-22 00:00:00+09:00
1011401017977,株式会社未来工栄,1730031.0,東京都板橋区大谷口北町１９番５号,,,2014-07-04,,2019-03-06 00:00:00+09:00
9010401112962,株式会社キッズライン,1060032.0,東京都港区六本木５丁目２−３マガジンハウス六本木ビル７Ｆ,,10.0,2014-07-07,,2018-07-02 00:00:00+09:00
3011001100958,株式会社クラダシ,1410021.0,東京都品川区上大崎３丁目２番１号,311591000.0,50.0,2014-07-07,,2021-03-09 00:00:00+09:00
5010401112941,株式会社インテレクト,1040031.0,東京都中央区京橋２丁目１８番２号,,,2014-07-07,,2024-06-12 00:00:00+09:00
9011801029144,株式会社アイ・ディ・エイチ,1100015.0,東京都台東区東上野３丁目８番７号,,428.0,2014-07-08,,2019-05-24 00:00:00+09:00
2010401112993,株式会社ウェルキッズ,1050004.0,東京都港区新橋１丁目１６番４号りそな新橋ビル６Ｆ,,,2014-07-08,,2022-02-14 00:00:00+09:00
3010401112976,株式会社ヴェオリアニュークリアソリューションズジャパン,1080022.0,東京都港区海岸３丁目２０番２０号,,,2014-07-08,,2024-10-11 00:00:00+09:00
8010401113061,株式会社ＢｉｔＳｔａｒ,1500002.0,東京都渋谷区渋谷２丁目２２番３号,,143.0,2014-07-10,,2022-07-26 00:00:00+09:00
4013301035701,株式会社ヒトックス,1710044.0,東京都豊島区千早２丁目３０番１２号,,,2014-07-10,,2025-04-10 00:00:00+09:00
6010401113055,ファインテック日本株式会社,1440051.0,東京都大田区西蒲田６丁目２３番２号第２春野ビル１階,,,2014-07-10,,2021-06-02 00:00:00+09:00
3011001101072,株式会社ＡＳＷ,1130034.0,東京都文京区湯島３丁目３１番１号,,,2014-07-11,,2024-04-25 00:00:00+09:00
1010401113101,ｅｌＤｅｓｉｇｎ株式会社,1080072.0,東京都港区白金１丁目２７番６号,,20.0,2014-07-14,,2022-09-14 00:00:00+09:00
6011003005310,プレティア・テクノロジーズ株式会社,1410033.0,東京都品川区西品川１丁目１番１号,,,2014-07-15,,2020-10-08 00:00:00+09:00
7010401113161,株式会社アメツチ,1510051.0,東京都渋谷区千駄ヶ谷５丁目１６番１０号,,2.0,2014-07-16,,2022-04-18 00:00:00+09:00
7011701018273,株式会社Ｍａｍｏｌ,1040053.0,東京都中央区晴海１丁目８番１２号,,,2014-07-17,,2023-06-14 00:00:00+09:00
5010801024836,ブルーリッジ株式会社,1060031.0,東京都港区西麻布３丁目１番１７号,,,2014-07-17,,2019-02-07 00:00:00+09:00
8013301035747,株式会社Ｎ３,1020081.0,東京都千代田区四番町２番地１２,,,2014-07-18,,2024-03-19 00:00:00+09:00
2010001162002,株式会社ＴＡアソシエイト,1010052.0,東京都千代田区神田小川町１丁目８−３,,,2014-07-22,,2024-06-05 00:00:00+09:00
8010901034583,ＤＰ　Ｓｔｕｄｉｏ株式会社,1500001.0,東京都渋谷区神宮前４丁目１９番８号,,,2014-07-22,,2021-12-16 00:00:00+09:00
9010701029733,ヘッドスプリング株式会社,1400002.0,東京都品川区東品川２丁目５番５号ハーバーワンビル,,,2014-07-22,,2024-10-28 00:00:00+09:00
5012401025677,アーティサン株式会社,1820024.0,東京都調布市布田４丁目５−１藍澤調布ビル６Ｆ,,,2014-07-23,,2021-02-12 00:00:00+09:00
6011001101301,ＫＭＣｇｒｏｕｐ株式会社,1050001.0,東京都港区虎ノ門４丁目３番１号,,30.0,2014-07-29,,2025-01-23 00:00:00+09:00
8011001101332,ＤＸＨＲ株式会社,1500002.0,東京都渋谷区渋谷２丁目２４番１２号渋谷スクランブルスクエア３９Ｆ,,20.0,2014-07-31,,2025-06-04 00:00:00+09:00
2011101070788,株式会社ＣｕｒｅＡｐｐ,1030001.0,東京都中央区日本橋小伝馬町１２−５小伝馬町ＹＳビル４階,,233.0,2014-07-31,,2019-12-17 00:00:00+09:00
4010401113420,エブリセンスジャパン株式会社,1070061.0,東京都港区北青山２丁目７番２６号,,,2014-07-31,,2020-06-16 00:00:00+09:00
1040001086884,株式会社Ｙｏｕｔｈ　Ｐｌａｎｅｔ,1100005.0,東京都台東区上野６丁目１番１１号平岡ビル７０３号,,10.0,2014-07-31,,2022-04-08 00:00:00+09:00
9012401025698,株式会社ステイハングリー,1600023.0,東京都新宿区西新宿１丁目１番６号１２ＳＨＩＮＪＵＫＵ＃９０６,,3.0,2014-07-31,,2018-10-12 00:00:00+09:00
9010801024873,株式会社光電製作所,1460095.0,東京都大田区多摩川２丁目１３番２４号,,,2014-08-01,,2023-07-10 00:00:00+09:00
5011001101384,ＤＡＴＵＭ　ＳＴＵＤＩＯ株式会社,1050001.0,東京都港区虎ノ門２丁目１０番１号,,95.0,2014-08-01,,2024-04-12 00:00:00+09:00
1010401113472,株式会社アイウェルブリッジ,1050003.0,東京都港区西新橋１丁目２番９号,,,2014-08-01,,2015-10-26 00:00:00+09:00
7010401113450,株式会社ＫＵＮＯ,1050012.0,東京都港区芝大門２丁目１２−５モンテベルデ芝大門６０１号室,,,2014-08-01,,2024-11-14 00:00:00+09:00
2010401113471,ＶＡＬＴ　ＪＡＰＡＮ株式会社,1000005.0,東京都千代田区丸の内２丁目２番１号,,,2014-08-01,,2024-08-26 00:00:00+09:00
1011301020619,株式会社バードランド,1670054.0,東京都杉並区松庵３丁目３８番１５号アイコート西荻２０４,,,2014-08-01,,2020-02-17 00:00:00+09:00
2040001086925,株式会社シグネット,1510051.0,東京都渋谷区千駄ヶ谷３丁目６０番５号ＯＲＤ原宿ビル２Ｆ,,,2014-08-01,,2025-03-06 00:00:00+09:00
9010401113515,株式会社ブリッジ,1050004.0,東京都港区新橋５丁目７番１２号堀川ビル３階,,,2014-08-04,,2015-10-26 00:00:00+09:00
8040001086969,株式会社Ｌｉｎｃｒｅｗ,1010023.0,東京都千代田区神田松永町７,,,2014-08-05,,2021-08-18 00:00:00+09:00
9010401113531,ボーダー株式会社,1500013.0,東京都渋谷区恵比寿１丁目１８番５号,,,2014-08-05,,2021-11-09 00:00:00+09:00
6010001162295,株式会社コンフィデンス・インターワークス,1600022.0,東京都新宿区新宿２丁目１９番１号,534590000.0,952.0,2014-08-05,,2024-09-02 00:00:00+09:00
6010601046600,Ｈ＆Ｍ　Ｓｏｆｔｗａｒｅ株式会社,1500013.0,東京都渋谷区恵比寿２丁目３２番２３号,,,2014-08-06,,2024-02-02 00:00:00+09:00
1030001104374,株式会社ＵＣ,1210812.0,東京都足立区西保木間２丁目１３−１７,,5.0,2014-08-06,,2021-08-10 00:00:00+09:00
7030003006679,Ｇｒｏｗｔｈ合同会社,2080021.0,東京都武蔵村山市三ツ藤２丁目４４−１グランドメゾン１０２,,,2014-08-06,,2021-03-16 00:00:00+09:00
8010001162335,株式会社クロスフォース,1030007.0,東京都中央区日本橋浜町３丁目３６−５日本橋浜町ビル４Ｆ,,,2014-08-06,,2023-03-16 00:00:00+09:00
4013301035825,株式会社ＷＤＳ,1160013.0,東京都荒川区西日暮里２丁目２２番１号,,,2014-08-07,,2021-05-10 00:00:00+09:00
7010401113608,アイディア株式会社,1600022.0,東京都新宿区新宿４丁目１番６号ＪＲ新宿ミライナタワー２２階,,,2014-08-08,,2023-05-24 00:00:00+09:00
9010401113614,株式会社シーユーシー,1080023.0,東京都港区芝浦３丁目１番１号,7669000000.0,459.0,2014-08-08,,2023-02-15 00:00:00+09:00
7010001162377,ＪＰコミュニケーションズ株式会社,1010047.0,東京都千代田区内神田１丁目２番４号,,,2014-08-08,,2023-05-30 00:00:00+09:00
8012401025740,株式会社ＩＣＴサポート,1820022.0,東京都調布市国領町３丁目６番１−１３０７号,,,2014-08-08,,2024-08-21 00:00:00+09:00
7180001115442,株式会社ユニバーサルエクスプレス,1030005.0,東京都中央区日本橋久松町５番１３号,,,2014-08-08,,2022-05-24 00:00:00+09:00
5010001162395,空き家活用株式会社,1070052.0,東京都港区赤坂８丁目５番４０号,,,2014-08-08,,2024-01-15 00:00:00+09:00
9011001101554,オクシイ株式会社,1510051.0,東京都渋谷区千駄ヶ谷３丁目１５番３号,,50.0,2014-08-12,,2018-04-20 00:00:00+09:00
6010401113674,株式会社ｓｉｚｅｂｏｏｋ,1080022.0,東京都港区海岸３丁目１８番２１号,,,2014-08-12,,2022-04-07 00:00:00+09:00
1010001162465,Ｂｅｙｏｎｄ　Ｎｅｘｔ　Ｖｅｎｔｕｒｅｓ株式会社,1030023.0,東京都中央区日本橋本町３丁目７番２号,,,2014-08-12,,2020-08-07 00:00:00+09:00
7010001162518,キスソニックス株式会社,1040061.0,東京都中央区銀座３丁目１１番１７号,,,2014-08-15,,2023-11-17 00:00:00+09:00
8010501036988,株式会社テクノエージェント,1010032.0,東京都千代田区岩本町３丁目１０番４号,,,2014-08-18,,2018-04-10 00:00:00+09:00
9011101070988,イー・エル・アール・コンサルティング株式会社,1690073.0,東京都新宿区百人町１丁目２０−２２,,,2014-08-19,,2018-07-30 00:00:00+09:00
1013101006814,株式会社小松造園,1970827.0,東京都あきる野市油平２７番地,,,2014-08-19,,2025-02-13 00:00:00+09:00
2011001101684,株式会社シニアジョブ,1690072.0,東京都新宿区大久保２丁目５−２２セキサクビル８Ｆ,,,2014-08-22,,2022-07-15 00:00:00+09:00
5020001107341,株式会社Ｃｏ−Ｌａｂｏ,1510053.0,東京都渋谷区代々木１丁目３８番２号,,,2014-08-22,,2021-09-07 00:00:00+09:00
6011001101689,株式会社グッドアンドカンパニー,1510051.0,東京都渋谷区千駄ヶ谷４丁目２３番５号,,,2014-08-22,,2025-05-01 00:00:00+09:00
1010401113852,株式会社ＣＬＵＥ,1080074.0,東京都港区高輪４丁目１０番１８号,,45.0,2014-08-22,,2024-03-19 00:00:00+09:00
5011301020664,ユニロボット株式会社,1510073.0,東京都渋谷区笹塚３丁目２番１５号,,,2014-08-25,,2019-03-06 00:00:00+09:00
5012401025801,株式会社ゼロベース,1600004.0,東京都新宿区四谷１丁目７番地,,,2014-09-01,,2018-07-24 00:00:00+09:00
9130001053819,株式会社クリエイティブスタジオゲツクロ,1040061.0,東京都中央区銀座１丁目２２番１１号,,,2014-09-01,,2025-02-07 00:00:00+09:00
5011301020680,株式会社ＲｉｖｅｒＬｉｎｋ,1680081.0,東京都杉並区宮前５丁目４番１８号,,,2014-09-01,,2015-10-28 00:00:00+09:00
9010501037028,ＭＳサイエンティフィック株式会社,1110051.0,東京都台東区蔵前４丁目１１番３号,,,2014-09-01,,2021-01-20 00:00:00+09:00
4010701029878,株式会社Ｐｈｏｔｏｓｙｎｔｈ,1080014.0,東京都港区芝５丁目２９番１１号,71532000.0,190.0,2014-09-01,,2018-04-11 00:00:00+09:00
9010401114091,フードダイバーシティ株式会社,1100005.0,東京都台東区上野６丁目１番６号御徒町グリーンハイツ１００５号,,,2014-09-04,,2023-08-18 00:00:00+09:00
7020001107513,株式会社グレィスホーム,1400014.0,東京都品川区大井１丁目１１番１号,,,2014-09-04,,2021-04-27 00:00:00+09:00
5011601019522,株式会社ＦＥＡＳ,1710014.0,東京都豊島区池袋２丁目５２番３号ルミナリータワー池袋１１０１,,,2014-09-04,,2019-07-25 00:00:00+09:00
4010401114096,Ｓｐａｃｅ　ＢＤ株式会社,1030022.0,東京都中央区日本橋室町２丁目１番１号,,50.0,2014-09-05,,2022-07-28 00:00:00+09:00
4010703002544,合同会社ハマナカデザインスタジオ,1420053.0,東京都品川区中延４丁目６番１５号小林ビル１０１,,,2014-09-09,,2023-09-13 00:00:00+09:00
2011101071150,株式会社ランドリーム,1420062.0,東京都品川区小山６丁目２６番１２号,,6.0,2014-09-09,,2019-07-18 00:00:00+09:00
3020001107574,株式会社スカイロボット,1000005.0,東京都千代田区丸の内３丁目２番２号丸の内二重橋ビル２階,,7.0,2014-09-09,,2021-09-22 00:00:00+09:00
3011701018368,ライノジャパン株式会社,1620802.0,東京都新宿区改代町２６番地１,,,2014-09-09,,2018-04-05 00:00:00+09:00
1010401114173,エイハン・ジャパン株式会社,1080023.0,東京都港区芝浦３丁目１５番２号山本ビル３階,,,2014-09-09,,2018-04-06 00:00:00+09:00
9010001162961,三橋株式会社,1040061.0,東京都中央区銀座６丁目１４番８号銀座石井ビル,,,2014-09-10,,2015-10-26 00:00:00+09:00
4010501037081,株式会社ニホンフッセキサービス,1110053.0,東京都台東区浅草橋３丁目２０番１５号,,,2014-09-11,,2018-06-08 00:00:00+09:00
7011101071212,ハイズ株式会社,1030005.0,東京都中央区日本橋久松町６番９号,,,2014-09-12,,2019-11-01 00:00:00+09:00
2010001162992,クリンクラウド株式会社,1030001.0,東京都中央区日本橋小伝馬町１番５号,,,2014-09-12,,2023-09-26 00:00:00+09:00
4010701029944,コーセイ・トーキョー株式会社,1400013.0,東京都品川区南大井３丁目１８番７号,,,2014-09-17,,2018-04-25 00:00:00+09:00
2010401114370,Ｔｏｐ　Ｏｕｔ　Ｈｕｍａｎ　Ｃａｐｉｔａｌ株式会社,1050022.0,東京都港区海岸１丁目２番３号汐留芝離宮ビルディング２１Ｆ,,,2014-09-25,,2022-04-28 00:00:00+09:00
6010401114383,株式会社ドリーム・ラボ,1060032.0,東京都港区六本木３丁目１６番３５号イースト六本木ビル６０１号室,,17.0,2014-09-26,,2018-09-28 00:00:00+09:00
5010401114376,株式会社ｒｏｏｔ　ｉｐ,1050003.0,東京都港区西新橋１丁目１３−１ＤＬＸビルディング８Ｆ,,7.0,2014-09-26,,2024-05-29 00:00:00+09:00
